time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
125.0,119.46505619580576,0.0,14538.085424414594,0.0,29,4,417.8519361874495
126.0,135.52694480289708,0.0,14673.612369217492,0.0,29,4,411.73553293236336
127.0,146.1138200386354,0.0,14819.726189256127,0.0,29,4,424.2464427317765
128.0,129.18650528347635,0.0,14948.912694539604,0.0,28,4,427.9312658458452
129.0,93.28408777831334,0.0,15042.196782317917,0.0,27,4,410.0590929277069
130.0,80.82592293137525,0.0,15123.022705249292,0.0,26,4,381.41298874166
131.0,63.2692657112414,0.0,15186.291970960534,0.0,26,4,357.1360527637699
132.0,62.93123581392911,0.0,15249.223206774463,0.0,26,4,332.5505183811288
133.0,82.96472072132788,0.0,15332.18792749579,0.0,26,4,318.94419174111334
134.0,81.22357719565875,0.0,15413.411504691448,0.0,24,4,286.77734801956234
135.0,83.34261086657847,0.0,15496.754115558027,0.0,24,4,287.0578256228244
136.0,100.43135711675032,0.0,15597.185472674777,0.0,23,4,281.2271190329713
137.0,109.24067712707038,0.0,15706.426149801848,0.0,22,4,292.67886142712837
138.0,121.06967902527663,0.0,15827.495828827125,0.0,21,4,300.50773442043953
139.0,85.17494878456621,0.0,15912.670777611691,0.0,21,4,304.1102825909565
140.0,93.63219146185972,0.0,16006.302969073551,0.0,21,4,308.7296483159126
141.0,76.068849508445,0.0,16082.371818581996,0.0,21,4,304.2897955964455
142.0,68.27900759240065,0.0,16150.650826174397,0.0,21,4,297.6138558565187
143.0,61.50634353565468,0.0,16212.157169710052,0.0,21,4,276.86763820768635
144.0,70.9368553368983,0.0,16283.09402504695,0.0,21,4,274.4486939242744
145.0,99.3743704624027,0.0,16382.468395509353,0.0,21,4,286.53893408023947
146.0,96.64676052756585,0.0,16479.115156036918,0.0,21,3,283.0587129008321
147.0,79.58719159179044,0.0,16558.702347628707,0.0,21,3,285.7909418602114
148.0,110.38124565508508,0.0,16669.08359328379,0.0,20,3,288.3915835445925
149.0,73.57784978651557,0.0,16742.661443070305,0.0,20,2,284.878160305548
150.0,78.21913481812865,0.0,16820.880577888434,0.0,18,2,265.31707264814577
151.0,93.401948617406,0.0,16914.28252650584,0.0,18,2,273.6282721696672
152.0,84.67141821475059,0.0,16998.953944720593,0.0,17,1,237.65413282102782
153.0,59.595951577853825,0.0,17058.549896298446,0.0,16,1,222.0135918704817
154.0,30.7026277141555,0.0,17089.2525240126,0.0,15,1,201.06775918637163
155.0,44.602622535775744,0.0,17133.855146548376,0.0,14,1,181.9918338775818
156.0,32.1385464404584,0.0,17165.993692988835,0.0,14,1,169.39547826660487
157.0,43.79503945380006,0.0,17209.788732442634,0.0,14,1,164.13797806733402
158.0,47.19997277913689,0.0,17256.98870522177,0.0,14,1,158.74583385120997
159.0,41.60085601595773,0.0,17298.589561237728,0.0,14,1,154.74034244779833
160.0,33.59478569002648,0.0,17332.184346927756,0.0,13,1,131.2967590835389
161.0,31.61557431965177,0.0,17363.799921247406,0.0,12,1,114.08100798613961
162.0,42.286042073166094,0.0,17406.085963320573,0.0,12,1,116.17878415652979
163.0,36.25552653897214,0.0,17442.341489859544,0.0,12,1,120.63261910719986
164.0,36.32665755247937,0.0,17478.668147412023,0.0,12,1,121.80214733729909
165.0,48.54306075381206,0.0,17527.211208165834,0.0,12,1,125.3542678305303
166.0,27.446241486141034,0.0,17554.657449651975,0.0,12,1,123.67190261059766
167.0,23.892679663990467,0.0,17578.550129315965,0.0,12,1,119.54496482742508
168.0,34.327873853148304,0.0,17612.878003169113,0.0,12,1,122.21321178893501
169.0,26.50398738038183,0.0,17639.381990549497,0.0,11,1,113.35710380989454
170.0,26.316299130211586,0.0,17665.69828967971,0.0,11,1,110.99966094227457
171.0,18.130188751652714,0.0,17683.828478431362,0.0,10,1,87.96752821816168
172.0,21.36826576547605,0.0,17705.196744196837,0.0,10,1,84.96992022930306
173.0,27.229858389373277,0.0,17732.42660258621,0.0,10,1,84.48527174221479
174.0,30.472054276754413,0.0,17762.898656862963,0.0,10,1,89.21465612717398
175.0,22.53456783068212,0.0,17785.433224693643,0.0,9,1,82.47640736366665
176.0,21.34752080490998,0.0,17806.780745498552,0.0,9,1,80.95733329534339
177.0,24.24209766385419,0.0,17831.022843162405,0.0,9,1,85.01625810674665
178.0,20.13790701181942,0.0,17851.160750174226,0.0,9,1,86.253977728484
179.0,24.06293534893256,0.0,17875.223685523157,0.0,9,1,84.63119421080947
180.0,22.415186689614135,0.0,17897.63887221277,0.0,8,1,66.66295279580046
181.0,19.125425717705298,0.0,17916.764297930476,0.0,8,1,69.29555072414885
