time,step,vehicle_count,av_count,gasoline_count,total_stops,total_co2,gasoline_co2,av_co2
409.0,409,0,3,32,274,98078.95740764745,98078.95740764745,0.0
410.0,410,0,3,31,275,98154.63522783932,98154.63522783932,0.0
411.0,411,0,3,30,277,98235.64009028811,98235.64009028811,0.0
412.0,412,0,3,29,277,98310.16298951357,98310.16298951357,0.0
413.0,413,0,3,29,278,98406.29280236182,98406.29280236182,0.0
414.0,414,0,3,29,278,98480.79969743088,98480.79969743088,0.0
415.0,415,0,3,28,278,98584.37416510959,98584.37416510959,0.0
416.0,416,0,3,28,280,98669.17779250433,98669.17779250433,0.0
417.0,417,0,3,28,280,98759.52903869151,98759.52903869151,0.0
418.0,418,0,3,28,280,98851.94077083997,98851.94077083997,0.0
419.0,419,0,3,27,280,98964.95288645556,98964.95288645556,0.0
420.0,420,0,3,27,280,99062.49247371119,99062.49247371119,0.0
421.0,421,0,3,27,280,99167.60580744362,99167.60580744362,0.0
422.0,422,0,3,27,280,99284.51843233996,99284.51843233996,0.0
423.0,423,0,3,27,280,99391.13152438545,99391.13152438545,0.0
424.0,424,0,3,27,281,99513.23084975994,99513.23084975994,0.0
425.0,425,0,3,27,281,99591.45375131816,99591.45375131816,0.0
426.0,426,0,3,27,281,99673.66999436793,99673.66999436793,0.0
427.0,427,0,3,26,281,99753.14845173871,99753.14845173871,0.0
428.0,428,0,3,26,281,99835.41783604432,99835.41783604432,0.0
429.0,429,0,3,26,281,99883.2776056301,99883.2776056301,0.0
430.0,430,0,3,26,281,99935.63428820201,99935.63428820201,0.0
431.0,431,0,3,26,281,100003.40772235011,100003.40772235011,0.0
432.0,432,0,3,26,282,100054.35209335454,100054.35209335454,0.0
433.0,433,0,3,26,282,100128.4275977019,100128.4275977019,0.0
434.0,434,0,3,24,283,100189.59713009492,100189.59713009492,0.0
435.0,435,0,3,24,283,100259.00490301562,100259.00490301562,0.0
436.0,436,0,3,24,283,100335.45048052624,100335.45048052624,0.0
437.0,437,0,3,22,283,100386.44160365604,100386.44160365604,0.0
438.0,438,0,3,22,283,100436.09909785232,100436.09909785232,0.0
439.0,439,0,3,22,283,100496.16697183055,100496.16697183055,0.0
440.0,440,0,3,22,283,100562.82085033,100562.82085033,0.0
441.0,441,0,3,21,283,100616.26167980359,100616.26167980359,0.0
442.0,442,0,3,21,283,100662.90140988477,100662.90140988477,0.0
443.0,443,0,3,21,283,100718.9682538714,100718.9682538714,0.0
444.0,444,0,3,21,283,100768.78807146588,100768.78807146588,0.0
445.0,445,0,3,21,283,100824.26547648897,100824.26547648897,0.0
446.0,446,0,3,21,283,100884.4874225522,100884.4874225522,0.0
447.0,447,0,3,20,283,100942.42816564675,100942.42816564675,0.0
448.0,448,0,3,20,283,100991.40753684015,100991.40753684015,0.0
449.0,449,0,3,18,283,101037.95022920129,101037.95022920129,0.0
450.0,450,0,3,18,283,101081.39319833486,101081.39319833486,0.0
451.0,451,0,3,18,283,101127.65505147373,101127.65505147373,0.0
452.0,452,0,3,18,283,101178.4314154597,101178.4314154597,0.0
453.0,453,0,3,18,283,101235.38421235065,101235.38421235065,0.0
454.0,454,0,3,18,283,101295.03331239228,101295.03331239228,0.0
455.0,455,0,3,18,283,101367.80304044225,101367.80304044225,0.0
456.0,456,0,3,18,283,101431.47724714903,101431.47724714903,0.0
457.0,457,0,3,17,283,101495.5654864467,101495.5654864467,0.0
458.0,458,0,3,17,283,101562.2614275162,101562.2614275162,0.0
459.0,459,0,3,17,283,101631.65208176442,101631.65208176442,0.0
460.0,460,0,3,17,283,101724.21262431727,101724.21262431727,0.0
461.0,461,0,3,17,283,101816.25707829329,101816.25707829329,0.0
462.0,462,0,3,17,283,101920.43776074325,101920.43776074325,0.0
463.0,463,0,3,17,283,102020.2896726931,102020.2896726931,0.0
464.0,464,0,3,17,283,102131.81397945872,102131.81397945872,0.0
465.0,465,0,3,17,283,102241.09934321351,102241.09934321351,0.0
466.0,466,0,3,17,283,102336.63315522473,102336.63315522473,0.0
467.0,467,0,3,17,283,102414.24281871067,102414.24281871067,0.0
468.0,468,0,3,17,283,102529.75505800315,102529.75505800315,0.0
469.0,469,0,3,17,283,102621.89040611543,102621.89040611543,0.0
470.0,470,0,3,17,283,102684.03546381189,102684.03546381189,0.0
471.0,471,0,3,17,283,102741.32313328238,102741.32313328238,0.0
472.0,472,0,3,17,283,102782.70322380245,102782.70322380245,0.0
473.0,473,0,3,17,283,102819.01301135404,102819.01301135404,0.0
474.0,474,0,3,17,283,102867.44689490147,102867.44689490147,0.0
475.0,475,0,3,17,283,102928.34024961597,102928.34024961597,0.0
476.0,476,0,3,17,283,102980.57963890504,102980.57963890504,0.0
477.0,477,0,3,17,283,103046.90789037237,103046.90789037237,0.0
478.0,478,0,3,17,283,103112.59921669545,103112.59921669545,0.0
479.0,479,0,3,17,283,103160.56254075607,103160.56254075607,0.0
480.0,480,0,3,17,283,103193.03932591087,103193.03932591087,0.0
481.0,481,0,3,17,283,103223.71751438163,103223.71751438163,0.0
482.0,482,0,3,16,283,103249.08128663544,103249.08128663544,0.0
483.0,483,0,3,16,283,103290.54596557662,103290.54596557662,0.0
484.0,484,0,3,16,283,103332.32147658743,103332.32147658743,0.0
485.0,485,0,3,16,283,103396.98281603507,103396.98281603507,0.0
486.0,486,0,3,15,283,103452.93835117064,103452.93835117064,0.0
487.0,487,0,3,14,283,103505.5456504915,103505.5456504915,0.0
488.0,488,0,3,14,283,103550.82444344237,103550.82444344237,0.0
489.0,489,0,2,13,283,103589.22274706837,103589.22274706837,0.0
490.0,490,0,2,13,283,103629.54483830172,103629.54483830172,0.0
491.0,491,0,2,13,283,103668.48537845533,103668.48537845533,0.0
492.0,492,0,2,12,283,103708.38551964205,103708.38551964205,0.0
493.0,493,0,2,12,283,103767.45803309235,103767.45803309235,0.0
494.0,494,0,2,11,283,103811.67410547001,103811.67410547001,0.0
495.0,495,0,2,10,283,103839.51221826836,103839.51221826836,0.0
496.0,496,0,2,10,284,103855.31280390768,103855.31280390768,0.0
497.0,497,0,2,10,284,103877.82623891083,103877.82623891083,0.0
498.0,498,0,2,9,284,103903.80139402683,103903.80139402683,0.0
499.0,499,0,2,8,284,103912.64886391992,103912.64886391992,0.0
500.0,500,0,2,8,284,103935.52321602407,103935.52321602407,0.0
501.0,501,0,2,8,284,103952.3147192828,103952.3147192828,0.0
502.0,502,0,2,8,284,103963.66576260091,103963.66576260091,0.0
503.0,503,0,2,8,284,103976.16201636204,103976.16201636204,0.0
504.0,504,0,2,8,284,103997.02801071179,103997.02801071179,0.0
505.0,505,0,2,8,284,104029.23898657372,104029.23898657372,0.0
506.0,506,0,2,7,284,104040.42704423307,104040.42704423307,0.0
507.0,507,0,2,7,284,104062.40419524493,104062.40419524493,0.0
508.0,508,0,2,7,284,104075.74310505856,104075.74310505856,0.0
509.0,509,0,2,7,284,104090.1198401989,104090.1198401989,0.0
510.0,510,0,2,7,284,104111.27505169195,104111.27505169195,0.0
511.0,511,0,2,7,284,104117.5195787515,104117.5195787515,0.0
512.0,512,0,2,7,284,104131.37794605545,104131.37794605545,0.0
513.0,513,0,2,7,284,104151.22790556235,104151.22790556235,0.0
514.0,514,0,2,6,285,104164.0776102865,104164.0776102865,0.0
515.0,515,0,2,6,285,104185.88820752894,104185.88820752894,0.0
516.0,516,0,2,6,285,104196.68370473164,104196.68370473164,0.0
517.0,517,0,2,6,285,104220.57274660676,104220.57274660676,0.0
518.0,518,0,2,6,285,104236.24671043566,104236.24671043566,0.0
519.0,519,0,2,6,285,104258.22331823662,104258.22331823662,0.0
520.0,520,0,2,6,285,104269.07282201739,104269.07282201739,0.0
521.0,521,0,2,6,285,104278.11918961734,104278.11918961734,0.0
522.0,522,0,2,6,285,104296.44152794391,104296.44152794391,0.0
523.0,523,0,2,6,285,104311.60921523535,104311.60921523535,0.0
524.0,524,0,2,6,285,104324.5420383347,104324.5420383347,0.0
525.0,525,0,2,6,285,104336.85563969275,104336.85563969275,0.0
526.0,526,0,2,6,285,104352.57349025717,104352.57349025717,0.0
527.0,527,0,2,6,285,104359.26795376652,104359.26795376652,0.0
528.0,528,0,2,6,285,104377.34530030299,104377.34530030299,0.0
529.0,529,0,2,6,285,104391.2320393779,104391.2320393779,0.0
530.0,530,0,2,6,285,104406.74792957271,104406.74792957271,0.0
531.0,531,0,2,6,285,104419.32276846582,104419.32276846582,0.0
532.0,532,0,2,6,285,104431.62340788625,104431.62340788625,0.0
533.0,533,0,2,6,285,104440.30919008699,104440.30919008699,0.0
534.0,534,0,2,6,285,104453.91705781867,104453.91705781867,0.0
535.0,535,0,2,6,285,104464.98240210467,104464.98240210467,0.0
536.0,536,0,2,5,285,104479.71460411821,104479.71460411821,0.0
537.0,537,0,2,5,285,104486.6174055694,104486.6174055694,0.0
538.0,538,0,2,5,285,104498.95892925274,104498.95892925274,0.0
539.0,539,0,2,5,285,104509.57648897154,104509.57648897154,0.0
540.0,540,0,2,5,285,104517.3615182735,104517.3615182735,0.0
541.0,541,0,2,5,285,104535.13724453385,104535.13724453385,0.0
542.0,542,0,2,5,285,104553.32064619198,104553.32064619198,0.0
543.0,543,0,2,5,285,104569.95519438529,104569.95519438529,0.0
544.0,544,0,2,5,285,104592.78246850045,104592.78246850045,0.0
545.0,545,0,2,4,285,104604.57923674295,104604.57923674295,0.0
546.0,546,0,2,4,285,104620.65979710141,104620.65979710141,0.0
547.0,547,0,2,4,285,104631.96736819833,104631.96736819833,0.0
548.0,548,0,2,4,285,104643.51933302895,104643.51933302895,0.0
549.0,549,0,2,4,285,104658.20251745326,104658.20251745326,0.0
550.0,550,0,2,4,285,104672.41849468103,104672.41849468103,0.0
551.0,551,0,2,4,285,104690.6863535962,104690.6863535962,0.0
552.0,552,0,2,4,285,104703.13389293618,104703.13389293618,0.0
553.0,553,0,2,4,285,104719.69079416101,104719.69079416101,0.0
554.0,554,0,2,4,285,104737.35015165457,104737.35015165457,0.0
555.0,555,0,2,4,285,104756.4104151161,104756.4104151161,0.0
556.0,556,0,2,4,285,104778.05360805544,104778.05360805544,0.0
557.0,557,0,2,4,285,104789.26482027986,104789.26482027986,0.0
558.0,558,0,2,4,285,104792.47810705967,104792.47810705967,0.0
559.0,559,0,2,4,285,104802.35220563994,104802.35220563994,0.0
560.0,560,0,2,4,285,104820.00748295075,104820.00748295075,0.0
561.0,561,0,2,4,285,104829.5448253129,104829.5448253129,0.0
562.0,562,0,2,4,285,104848.3122008905,104848.3122008905,0.0
563.0,563,0,2,4,285,104861.74682646176,104861.74682646176,0.0
564.0,564,0,2,4,285,104880.49640523299,104880.49640523299,0.0
565.0,565,0,2,4,285,104899.51228647906,104899.51228647906,0.0
566.0,566,0,2,4,285,104921.20248701598,104921.20248701598,0.0
567.0,567,0,2,4,285,104942.44522965106,104942.44522965106,0.0
568.0,568,0,2,4,285,104973.9709745279,104973.9709745279,0.0
569.0,569,0,2,4,285,104995.6552290824,104995.6552290824,0.0
570.0,570,0,2,4,285,105006.82788105196,105006.82788105196,0.0
571.0,571,0,2,4,285,105008.44737650274,105008.44737650274,0.0
572.0,572,0,2,4,285,105020.31910831066,105020.31910831066,0.0
573.0,573,0,2,4,285,105029.51741385201,105029.51741385201,0.0
574.0,574,0,2,4,285,105042.95734084716,105042.95734084716,0.0
575.0,575,0,2,4,285,105065.43949918188,105065.43949918188,0.0
576.0,576,0,2,4,285,105070.26740243446,105070.26740243446,0.0
577.0,577,0,2,4,285,105087.77288618429,105087.77288618429,0.0
578.0,578,0,2,4,285,105089.91387689929,105089.91387689929,0.0
579.0,579,0,2,4,285,105103.70236168135,105103.70236168135,0.0
580.0,580,0,2,4,285,105112.81050800245,105112.81050800245,0.0
581.0,581,0,2,4,285,105131.48546532608,105131.48546532608,0.0
582.0,582,0,2,3,285,105138.52659294853,105138.52659294853,0.0
583.0,583,0,2,3,285,105147.12795804953,105147.12795804953,0.0
584.0,584,0,2,3,285,105151.89977269845,105151.89977269845,0.0
585.0,585,0,2,3,285,105166.55342520935,105166.55342520935,0.0
586.0,586,0,2,3,285,105167.99067459829,105167.99067459829,0.0
587.0,587,0,2,3,285,105171.48715910928,105171.48715910928,0.0
588.0,588,0,2,3,285,105174.9989481675,105174.9989481675,0.0
589.0,589,0,2,3,285,105180.13744934573,105180.13744934573,0.0
590.0,590,0,2,3,285,105185.11690002143,105185.11690002143,0.0
591.0,591,0,2,3,285,105191.4255517784,105191.4255517784,0.0
592.0,592,0,2,3,285,105191.4255517784,105191.4255517784,0.0
593.0,593,0,2,3,285,105198.8670220793,105198.8670220793,0.0
594.0,594,0,2,3,285,105207.44918826532,105207.44918826532,0.0
595.0,595,0,2,3,285,105212.57204749362,105212.57204749362,0.0
596.0,596,0,2,3,286,105215.19618148789,105215.19618148789,0.0
597.0,597,0,2,3,286,105227.82426162351,105227.82426162351,0.0
598.0,598,0,2,3,286,105230.44898384572,105230.44898384572,0.0
599.0,599,0,2,3,286,105239.62369105229,105239.62369105229,0.0
600.0,600,0,2,3,286,105242.2484132745,105242.2484132745,0.0
